record_id,employee_id,loan_volumes,transaction_accuracy,workplan_completion,error_frequencies,feedback_text,truthfulness_weight,reliability_target,recorded_at
837,70,91,84.37,83.53,0,Strictly adheres to KYC protocols.,0.96,1,2025-09-01 00:00:00
838,70,106,84.03,84.31,3,Strictly adheres to KYC protocols.,0.94,1,2025-10-01 00:00:00
839,70,105,89.33,85.75,2,Demonstrates exemplary regulatory compliance.,0.95,1,2025-11-01 00:00:00
840,70,141,88.67,91.27,0,Zero compliance audit findings.,0.93,1,2025-12-01 00:00:00
841,71,41,82.1,77.49,3,Minor KYC compliance oversight noted.,0.9,0,2025-01-01 00:00:00
842,71,21,66.55,67.24,3,Minor KYC compliance oversight noted.,0.93,0,2025-02-01 00:00:00
843,71,42,77.03,62.78,5,Frequent audit exceptions flagged.,0.93,0,2025-03-01 00:00:00
844,71,63,68.9,54.6,2,Fails to verify documentation thoroughly.,0.98,0,2025-04-01 00:00:00
845,71,74,80.09,74.14,2,Frequent audit exceptions flagged.,0.9,0,2025-05-01 00:00:00
846,71,64,85.62,59.48,3,Minor KYC compliance oversight noted.,0.94,0,2025-06-01 00:00:00
847,71,43,70.6,84.1,5,Fails to verify documentation thoroughly.,0.97,0,2025-07-01 00:00:00
848,71,54,75.13,57.36,5,Frequent audit exceptions flagged.,0.9,2,2025-08-01 00:00:00
849,71,37,68.81,64.27,4,Minor KYC compliance oversight noted.,0.94,0,2025-09-01 00:00:00
850,71,17,78.12,81.32,10,Frequent audit exceptions flagged.,0.86,0,2025-10-01 00:00:00
851,71,29,87.65,71.05,5,Fails to verify documentation thoroughly.,0.97,0,2025-11-01 00:00:00
852,71,11,75.0,78.97,6,Minor KYC compliance oversight noted.,0.93,0,2025-12-01 00:00:00
853,72,154,96.01,98.92,1,High output speed on ledger entries.,0.97,2,2025-01-01 00:00:00
854,72,130,92.5,96.35,0,High output speed on ledger entries.,0.93,2,2025-02-01 00:00:00
855,72,155,100.0,98.8,1,High output speed on ledger entries.,0.88,2,2025-03-01 00:00:00
856,72,125,94.99,95.96,1,Completes workplans well ahead of schedule.,0.88,0,2025-04-01 00:00:00
857,72,133,93.71,96.68,2,Completes workplans well ahead of schedule.,0.94,2,2025-05-01 00:00:00
858,72,114,97.26,92.73,1,Consistently exceeds monthly volume targets.,0.97,2,2025-06-01 00:00:00
859,72,129,94.36,93.06,1,Completes workplans well ahead of schedule.,0.87,2,2025-07-01 00:00:00
860,72,133,99.63,100.0,0,Completes workplans well ahead of schedule.,0.98,2,2025-08-01 00:00:00
861,72,162,90.82,90.19,0,Completes workplans well ahead of schedule.,0.95,2,2025-09-01 00:00:00
862,72,90,96.29,95.56,1,Consistently exceeds monthly volume targets.,0.87,2,2025-10-01 00:00:00
863,72,130,96.72,93.41,1,High output speed on ledger entries.,0.86,2,2025-11-01 00:00:00
864,72,182,96.17,94.77,1,Consistently exceeds monthly volume targets.,0.93,1,2025-12-01 00:00:00
865,73,61,69.86,43.95,1,Frequent audit exceptions flagged.,0.99,0,2025-01-01 00:00:00
866,73,56,88.48,51.69,4,Fails to verify documentation thoroughly.,0.94,0,2025-02-01 00:00:00
867,73,56,81.13,55.26,4,Fails to verify documentation thoroughly.,0.91,0,2025-03-01 00:00:00
868,73,55,77.99,62.45,7,Minor KYC compliance oversight noted.,0.95,0,2025-04-01 00:00:00
869,73,64,64.84,65.9,5,Frequent audit exceptions flagged.,0.94,2,2025-05-01 00:00:00
870,73,51,82.92,73.08,3,Frequent audit exceptions flagged.,0.9,0,2025-06-01 00:00:00
871,73,98,77.63,77.01,2,Frequent audit exceptions flagged.,0.9,2,2025-07-01 00:00:00
872,73,62,71.19,84.24,3,Minor KYC compliance oversight noted.,0.99,0,2025-08-01 00:00:00
873,73,48,81.8,78.71,8,Fails to verify documentation thoroughly.,0.95,0,2025-09-01 00:00:00
874,73,15,81.18,69.29,4,Fails to verify documentation thoroughly.,0.88,0,2025-10-01 00:00:00
875,73,46,73.65,54.59,6,Frequent audit exceptions flagged.,0.97,0,2025-11-01 00:00:00
876,73,72,64.62,60.28,8,Frequent audit exceptions flagged.,0.95,0,2025-12-01 00:00:00
877,74,74,63.87,70.21,2,Fails to verify documentation thoroughly.,0.99,0,2025-01-01 00:00:00
878,74,65,92.27,67.83,5,Frequent audit exceptions flagged.,0.99,0,2025-02-01 00:00:00
879,74,61,66.26,85.04,2,Minor KYC compliance oversight noted.,0.93,0,2025-03-01 00:00:00
880,74,42,76.91,76.06,2,Minor KYC compliance oversight noted.,0.94,2,2025-04-01 00:00:00
881,74,45,83.2,73.02,7,Frequent audit exceptions flagged.,0.86,0,2025-05-01 00:00:00
882,74,26,93.78,67.6,7,Minor KYC compliance oversight noted.,0.99,0,2025-06-01 00:00:00
883,74,49,74.2,67.3,3,Fails to verify documentation thoroughly.,0.99,0,2025-07-01 00:00:00
884,74,56,75.9,69.5,7,Frequent audit exceptions flagged.,0.88,0,2025-08-01 00:00:00
885,74,46,79.36,75.29,4,Frequent audit exceptions flagged.,0.88,0,2025-09-01 00:00:00
886,74,78,83.41,69.92,3,Minor KYC compliance oversight noted.,0.94,0,2025-10-01 00:00:00
887,74,57,81.59,56.23,7,Minor KYC compliance oversight noted.,0.99,0,2025-11-01 00:00:00
888,74,55,70.14,56.32,4,Frequent audit exceptions flagged.,0.93,0,2025-12-01 00:00:00
889,75,119,93.8,99.62,0,High output speed on ledger entries.,0.89,2,2025-01-01 00:00:00
890,75,109,93.18,95.24,0,Consistently exceeds monthly volume targets.,0.92,2,2025-02-01 00:00:00
891,75,166,99.42,90.0,1,High output speed on ledger entries.,0.95,2,2025-03-01 00:00:00
892,75,139,91.01,95.84,0,Consistently exceeds monthly volume targets.,0.86,2,2025-04-01 00:00:00
893,75,116,98.6,86.18,3,Consistently exceeds monthly volume targets.,0.92,2,2025-05-01 00:00:00
894,75,134,100.0,91.46,0,Completes workplans well ahead of schedule.,0.95,2,2025-06-01 00:00:00
895,75,155,95.43,99.76,0,Consistently exceeds monthly volume targets.,0.9,2,2025-07-01 00:00:00
896,75,153,95.16,90.61,0,High output speed on ledger entries.,0.88,2,2025-08-01 00:00:00
897,75,100,96.66,93.38,1,High output speed on ledger entries.,0.88,2,2025-09-01 00:00:00
898,75,162,99.07,94.42,0,Completes workplans well ahead of schedule.,0.89,2,2025-10-01 00:00:00
899,75,142,96.27,89.69,1,High output speed on ledger entries.,0.96,2,2025-11-01 00:00:00
900,75,124,97.26,95.16,0,High output speed on ledger entries.,0.9,2,2025-12-01 00:00:00
901,76,153,96.03,83.09,1,Zero compliance audit findings.,0.87,1,2025-01-01 00:00:00
902,76,103,83.17,80.0,5,Demonstrates exemplary regulatory compliance.,0.98,1,2025-02-01 00:00:00
903,76,126,89.39,97.48,4,Strictly adheres to KYC protocols.,0.88,1,2025-03-01 00:00:00
904,76,124,86.61,82.81,4,Demonstrates exemplary regulatory compliance.,0.86,1,2025-04-01 00:00:00
905,76,75,91.69,85.97,1,Strictly adheres to KYC protocols.,0.98,1,2025-05-01 00:00:00
906,76,65,85.58,79.73,1,Demonstrates exemplary regulatory compliance.,0.94,2,2025-06-01 00:00:00
907,76,100,86.14,77.83,3,Demonstrates exemplary regulatory compliance.,0.86,1,2025-07-01 00:00:00
908,76,78,89.88,91.34,1,Zero compliance audit findings.,1.0,1,2025-08-01 00:00:00
909,76,68,92.91,79.16,1,Zero compliance audit findings.,0.87,1,2025-09-01 00:00:00
910,76,146,91.26,92.04,3,Zero compliance audit findings.,0.97,1,2025-10-01 00:00:00
911,76,82,81.38,74.16,1,Demonstrates exemplary regulatory compliance.,0.87,1,2025-11-01 00:00:00
912,76,106,90.97,90.19,4,Demonstrates exemplary regulatory compliance.,0.91,1,2025-12-01 00:00:00
913,77,135,95.08,86.2,2,Demonstrates exemplary regulatory compliance.,0.98,0,2025-01-01 00:00:00
914,77,75,90.53,88.35,3,Demonstrates exemplary regulatory compliance.,0.96,1,2025-02-01 00:00:00
915,77,89,81.25,80.57,2,Strictly adheres to KYC protocols.,0.88,1,2025-03-01 00:00:00
916,77,98,93.55,77.36,1,Demonstrates exemplary regulatory compliance.,1.0,1,2025-04-01 00:00:00
917,77,108,81.2,81.46,2,Demonstrates exemplary regulatory compliance.,0.99,1,2025-05-01 00:00:00
918,77,75,88.42,84.23,4,Strictly adheres to KYC protocols.,0.92,1,2025-06-01 00:00:00
919,77,100,90.14,70.77,1,Strictly adheres to KYC protocols.,0.89,1,2025-07-01 00:00:00
920,77,85,93.37,77.6,1,Demonstrates exemplary regulatory compliance.,0.99,1,2025-08-01 00:00:00
921,77,89,86.44,88.4,2,Zero compliance audit findings.,0.99,1,2025-09-01 00:00:00
922,77,77,82.58,90.0,2,Strictly adheres to KYC protocols.,0.9,2,2025-10-01 00:00:00
923,77,98,86.76,67.59,5,Demonstrates exemplary regulatory compliance.,0.95,1,2025-11-01 00:00:00
924,77,112,93.23,79.22,2,Zero compliance audit findings.,0.89,1,2025-12-01 00:00:00
925,78,91,87.79,83.8,1,Demonstrates exemplary regulatory compliance.,0.91,1,2025-01-01 00:00:00
926,78,88,81.26,92.54,3,Zero compliance audit findings.,0.95,1,2025-02-01 00:00:00
927,78,103,83.07,82.52,4,Strictly adheres to KYC protocols.,0.91,1,2025-03-01 00:00:00
928,78,105,88.09,79.33,2,Strictly adheres to KYC protocols.,0.9,1,2025-04-01 00:00:00
929,78,73,91.79,83.16,2,Zero compliance audit findings.,0.92,1,2025-05-01 00:00:00
930,78,69,89.7,80.51,2,Demonstrates exemplary regulatory compliance.,0.92,0,2025-06-01 00:00:00
931,78,116,88.46,84.05,0,Strictly adheres to KYC protocols.,0.89,2,2025-07-01 00:00:00
932,78,89,81.36,86.2,1,Strictly adheres to KYC protocols.,0.9,1,2025-08-01 00:00:00
933,78,105,88.28,77.31,2,Demonstrates exemplary regulatory compliance.,0.95,1,2025-09-01 00:00:00
934,78,95,88.41,77.04,3,Zero compliance audit findings.,0.96,1,2025-10-01 00:00:00
935,78,87,85.63,79.33,3,Zero compliance audit findings.,0.92,1,2025-11-01 00:00:00
936,78,71,79.11,79.01,1,Demonstrates exemplary regulatory compliance.,0.98,1,2025-12-01 00:00:00
937,79,79,87.23,66.16,2,Strictly adheres to KYC protocols.,0.87,1,2025-01-01 00:00:00
938,79,82,80.02,78.2,0,Demonstrates exemplary regulatory compliance.,0.94,1,2025-02-01 00:00:00
939,79,108,82.09,88.55,0,Strictly adheres to KYC protocols.,0.87,1,2025-03-01 00:00:00
940,79,118,85.24,82.6,2,Strictly adheres to KYC protocols.,0.88,1,2025-04-01 00:00:00
941,79,99,84.86,76.32,1,Zero compliance audit findings.,0.93,1,2025-05-01 00:00:00
942,79,92,91.45,87.76,0,Strictly adheres to KYC protocols.,0.96,1,2025-06-01 00:00:00
943,79,129,89.44,73.15,1,Zero compliance audit findings.,0.88,1,2025-07-01 00:00:00
944,79,122,83.01,89.83,1,Demonstrates exemplary regulatory compliance.,0.98,1,2025-08-01 00:00:00
945,79,114,83.34,81.58,4,Strictly adheres to KYC protocols.,0.91,1,2025-09-01 00:00:00
946,79,111,85.38,85.73,0,Strictly adheres to KYC protocols.,0.97,1,2025-10-01 00:00:00
947,79,91,94.82,85.67,1,Strictly adheres to KYC protocols.,0.93,1,2025-11-01 00:00:00
948,79,94,95.37,81.72,4,Strictly adheres to KYC protocols.,0.9,1,2025-12-01 00:00:00
949,80,163,90.04,96.98,2,High output speed on ledger entries.,0.86,2,2025-01-01 00:00:00
950,80,132,92.98,88.35,1,High output speed on ledger entries.,0.87,2,2025-02-01 00:00:00
951,80,149,99.02,85.02,0,Consistently exceeds monthly volume targets.,0.99,2,2025-03-01 00:00:00
952,80,107,97.33,94.66,3,Completes workplans well ahead of schedule.,0.87,2,2025-04-01 00:00:00
953,80,119,93.37,83.87,0,Consistently exceeds monthly volume targets.,0.99,2,2025-05-01 00:00:00
954,80,152,94.04,100.0,1,Completes workplans well ahead of schedule.,0.93,2,2025-06-01 00:00:00
955,80,145,94.95,94.44,0,Consistently exceeds monthly volume targets.,0.87,2,2025-07-01 00:00:00
956,80,104,97.57,89.04,1,Completes workplans well ahead of schedule.,0.85,2,2025-08-01 00:00:00
957,80,122,94.14,91.35,0,Completes workplans well ahead of schedule.,0.93,2,2025-09-01 00:00:00
958,80,107,98.16,94.08,1,High output speed on ledger entries.,0.95,2,2025-10-01 00:00:00
959,80,144,95.45,91.42,1,High output speed on ledger entries.,0.97,2,2025-11-01 00:00:00
960,80,134,99.25,91.69,1,High output speed on ledger entries.,0.97,2,2025-12-01 00:00:00
961,81,45,67.37,77.52,7,Frequent audit exceptions flagged.,0.91,0,2025-01-01 00:00:00
962,81,63,85.3,58.27,3,Fails to verify documentation thoroughly.,0.88,0,2025-02-01 00:00:00
963,81,55,75.55,53.49,7,Minor KYC compliance oversight noted.,0.98,0,2025-03-01 00:00:00
964,81,68,80.83,78.88,2,Fails to verify documentation thoroughly.,0.85,0,2025-04-01 00:00:00
965,81,28,67.48,67.91,4,Frequent audit exceptions flagged.,0.94,0,2025-05-01 00:00:00
966,81,75,76.11,87.0,7,Minor KYC compliance oversight noted.,0.91,0,2025-06-01 00:00:00
967,81,59,84.3,83.4,2,Minor KYC compliance oversight noted.,0.9,0,2025-07-01 00:00:00
968,81,37,79.51,64.6,3,Fails to verify documentation thoroughly.,0.95,1,2025-08-01 00:00:00
969,81,64,65.9,74.87,1,Fails to verify documentation thoroughly.,0.93,0,2025-09-01 00:00:00
970,81,42,73.72,84.2,6,Frequent audit exceptions flagged.,0.89,0,2025-10-01 00:00:00
971,81,36,80.62,85.67,6,Frequent audit exceptions flagged.,0.88,0,2025-11-01 00:00:00
972,81,58,67.71,67.15,7,Frequent audit exceptions flagged.,0.92,0,2025-12-01 00:00:00
973,82,70,70.82,76.65,7,Fails to verify documentation thoroughly.,0.92,0,2025-01-01 00:00:00
974,82,82,72.08,40.0,7,Fails to verify documentation thoroughly.,0.97,0,2025-02-01 00:00:00
975,82,59,75.08,79.28,6,Fails to verify documentation thoroughly.,0.98,0,2025-03-01 00:00:00
976,82,68,75.91,60.95,5,Frequent audit exceptions flagged.,0.92,0,2025-04-01 00:00:00
977,82,58,77.14,75.45,6,Frequent audit exceptions flagged.,0.87,0,2025-05-01 00:00:00
978,82,45,85.42,71.6,5,Frequent audit exceptions flagged.,0.9,0,2025-06-01 00:00:00
979,82,31,72.05,53.06,4,Frequent audit exceptions flagged.,0.95,0,2025-07-01 00:00:00
980,82,95,76.21,79.79,6,Minor KYC compliance oversight noted.,0.99,0,2025-08-01 00:00:00
981,82,56,75.27,74.13,1,Minor KYC compliance oversight noted.,0.97,0,2025-09-01 00:00:00
982,82,13,71.77,64.57,8,Fails to verify documentation thoroughly.,0.92,0,2025-10-01 00:00:00
983,82,46,76.9,64.54,8,Minor KYC compliance oversight noted.,0.91,0,2025-11-01 00:00:00
984,82,42,88.06,60.33,1,Frequent audit exceptions flagged.,0.99,1,2025-12-01 00:00:00
985,83,137,95.2,84.38,0,High output speed on ledger entries.,0.93,2,2025-01-01 00:00:00
986,83,135,95.87,93.42,0,Completes workplans well ahead of schedule.,0.86,2,2025-02-01 00:00:00
987,83,146,95.05,96.86,0,Consistently exceeds monthly volume targets.,0.92,2,2025-03-01 00:00:00
988,83,136,99.53,91.49,0,Consistently exceeds monthly volume targets.,0.99,2,2025-04-01 00:00:00
989,83,137,92.89,96.09,1,Completes workplans well ahead of schedule.,0.86,2,2025-05-01 00:00:00
990,83,150,95.86,95.96,0,Completes workplans well ahead of schedule.,0.95,2,2025-06-01 00:00:00
991,83,89,95.96,90.09,0,Completes workplans well ahead of schedule.,0.86,2,2025-07-01 00:00:00
992,83,141,95.48,90.39,0,Consistently exceeds monthly volume targets.,1.0,2,2025-08-01 00:00:00
993,83,154,97.43,92.67,0,Consistently exceeds monthly volume targets.,0.97,2,2025-09-01 00:00:00
994,83,140,94.31,86.38,0,High output speed on ledger entries.,0.91,2,2025-10-01 00:00:00
995,83,103,96.27,92.72,0,Consistently exceeds monthly volume targets.,0.96,2,2025-11-01 00:00:00
996,83,138,100.0,92.44,0,Consistently exceeds monthly volume targets.,0.93,2,2025-12-01 00:00:00
997,84,64,70.51,74.01,6,Frequent audit exceptions flagged.,0.99,0,2025-01-01 00:00:00
998,84,66,90.69,66.62,7,Fails to verify documentation thoroughly.,0.97,0,2025-02-01 00:00:00
999,84,62,74.01,66.94,6,Minor KYC compliance oversight noted.,0.88,0,2025-03-01 00:00:00
1000,84,11,80.87,87.13,7,Fails to verify documentation thoroughly.,0.89,0,2025-04-01 00:00:00
1001,84,10,70.53,70.6,2,Fails to verify documentation thoroughly.,0.93,0,2025-05-01 00:00:00
1002,84,58,80.79,59.85,6,Frequent audit exceptions flagged.,0.99,0,2025-06-01 00:00:00
1003,84,61,89.03,58.54,3,Frequent audit exceptions flagged.,0.98,0,2025-07-01 00:00:00
1004,84,90,80.66,74.73,5,Frequent audit exceptions flagged.,0.92,0,2025-08-01 00:00:00
1005,84,59,65.8,86.66,6,Fails to verify documentation thoroughly.,0.97,0,2025-09-01 00:00:00
1006,84,35,72.71,74.12,4,Fails to verify documentation thoroughly.,0.92,0,2025-10-01 00:00:00
1007,84,41,83.58,55.42,4,Fails to verify documentation thoroughly.,0.98,0,2025-11-01 00:00:00
1008,84,47,71.12,61.47,2,Fails to verify documentation thoroughly.,0.91,0,2025-12-01 00:00:00
1009,85,46,93.72,76.14,3,Strictly adheres to KYC protocols.,0.88,1,2025-01-01 00:00:00
1010,85,64,94.27,87.71,4,Zero compliance audit findings.,0.9,1,2025-02-01 00:00:00
1011,85,117,87.36,71.18,3,Demonstrates exemplary regulatory compliance.,0.89,1,2025-03-01 00:00:00
1012,85,126,86.29,91.33,2,Strictly adheres to KYC protocols.,0.96,1,2025-04-01 00:00:00
1013,85,91,88.17,90.64,3,Zero compliance audit findings.,0.92,0,2025-05-01 00:00:00
1014,85,87,92.77,76.74,3,Zero compliance audit findings.,0.94,1,2025-06-01 00:00:00
1015,85,61,90.28,82.39,2,Strictly adheres to KYC protocols.,0.95,1,2025-07-01 00:00:00
1016,85,99,83.32,90.62,0,Strictly adheres to KYC protocols.,0.88,1,2025-08-01 00:00:00
1017,85,98,90.91,75.31,2,Demonstrates exemplary regulatory compliance.,0.89,1,2025-09-01 00:00:00
1018,85,107,83.22,82.19,5,Strictly adheres to KYC protocols.,0.89,1,2025-10-01 00:00:00
1019,85,97,89.14,76.72,2,Demonstrates exemplary regulatory compliance.,0.97,1,2025-11-01 00:00:00
1020,85,103,77.59,94.71,3,Strictly adheres to KYC protocols.,0.95,1,2025-12-01 00:00:00
1021,86,119,86.43,81.58,1,Demonstrates exemplary regulatory compliance.,0.85,1,2025-01-01 00:00:00
1022,86,108,88.0,89.8,2,Demonstrates exemplary regulatory compliance.,0.98,1,2025-02-01 00:00:00
1023,86,80,88.61,83.18,1,Zero compliance audit findings.,0.92,1,2025-03-01 00:00:00
1024,86,112,91.64,86.72,4,Demonstrates exemplary regulatory compliance.,0.92,1,2025-04-01 00:00:00
1025,86,95,81.97,81.48,5,Demonstrates exemplary regulatory compliance.,0.88,1,2025-05-01 00:00:00
1026,86,87,96.14,82.24,1,Demonstrates exemplary regulatory compliance.,0.93,1,2025-06-01 00:00:00
1027,86,96,89.32,74.59,5,Zero compliance audit findings.,0.93,1,2025-07-01 00:00:00
1028,86,130,83.34,77.19,2,Demonstrates exemplary regulatory compliance.,0.98,1,2025-08-01 00:00:00
1029,86,113,89.96,80.24,2,Strictly adheres to KYC protocols.,0.87,1,2025-09-01 00:00:00
1030,86,70,82.5,85.15,3,Demonstrates exemplary regulatory compliance.,0.95,1,2025-10-01 00:00:00
1031,86,66,81.26,91.0,1,Strictly adheres to KYC protocols.,0.91,1,2025-11-01 00:00:00
1032,86,84,85.39,69.65,5,Strictly adheres to KYC protocols.,0.94,1,2025-12-01 00:00:00
1033,87,88,97.8,84.36,5,Zero compliance audit findings.,0.89,1,2025-01-01 00:00:00
1034,87,64,88.52,90.5,0,Zero compliance audit findings.,0.94,1,2025-02-01 00:00:00
1035,87,105,87.8,80.1,2,Zero compliance audit findings.,0.91,1,2025-03-01 00:00:00
1036,87,96,83.99,73.01,2,Zero compliance audit findings.,0.91,1,2025-04-01 00:00:00
1037,87,120,90.65,88.1,5,Zero compliance audit findings.,0.88,1,2025-05-01 00:00:00
1038,87,95,90.55,67.31,4,Strictly adheres to KYC protocols.,0.95,1,2025-06-01 00:00:00
1039,87,141,89.54,93.5,6,Strictly adheres to KYC protocols.,0.97,1,2025-07-01 00:00:00
1040,87,94,90.72,76.64,3,Demonstrates exemplary regulatory compliance.,0.91,1,2025-08-01 00:00:00
1041,87,109,86.46,86.74,5,Strictly adheres to KYC protocols.,0.96,1,2025-09-01 00:00:00
1042,87,92,93.76,79.89,0,Zero compliance audit findings.,0.88,1,2025-10-01 00:00:00
1043,87,69,94.97,85.24,2,Zero compliance audit findings.,0.98,1,2025-11-01 00:00:00
1044,87,93,85.04,77.64,5,Demonstrates exemplary regulatory compliance.,0.96,1,2025-12-01 00:00:00
1045,88,149,95.59,90.52,2,High output speed on ledger entries.,0.93,2,2025-01-01 00:00:00
1046,88,112,96.57,96.5,0,Completes workplans well ahead of schedule.,0.95,0,2025-02-01 00:00:00
1047,88,181,93.17,95.4,1,Consistently exceeds monthly volume targets.,0.89,2,2025-03-01 00:00:00
1048,88,120,93.85,96.14,0,Completes workplans well ahead of schedule.,0.9,2,2025-04-01 00:00:00
1049,88,104,93.62,95.81,1,High output speed on ledger entries.,0.93,2,2025-05-01 00:00:00
1050,88,152,94.87,90.62,2,High output speed on ledger entries.,0.91,2,2025-06-01 00:00:00
1051,88,154,94.1,94.84,0,High output speed on ledger entries.,0.99,2,2025-07-01 00:00:00
1052,88,151,99.18,88.23,0,Consistently exceeds monthly volume targets.,0.95,2,2025-08-01 00:00:00
1053,88,118,96.75,91.81,1,Completes workplans well ahead of schedule.,0.97,2,2025-09-01 00:00:00
1054,88,123,93.13,98.36,2,High output speed on ledger entries.,0.93,2,2025-10-01 00:00:00
1055,88,161,90.65,93.42,1,Completes workplans well ahead of schedule.,0.86,2,2025-11-01 00:00:00
1056,88,106,100.0,92.55,2,Completes workplans well ahead of schedule.,0.94,2,2025-12-01 00:00:00
1057,89,149,94.78,91.54,0,Consistently exceeds monthly volume targets.,0.95,2,2025-01-01 00:00:00
